GID	FIRST_YEAR	QTL.name	allele	SOURCE	ISCK	NURSERY	SET
SD1336	1961	Fhb5AS	Sus	SD	FALSE	URN	PRE1968
SD1463-26	1940	Fhb5	Sus	SD	FALSE	URN	PRE1968
SD1463-26	1940	Fhb1	Sus	SD	FALSE	URN	PRE1968
SD1463-26	1940	Fhb5AS	Sus	SD	FALSE	URN	PRE1968
SD1464-18	1940	Fhb5	Sus	SD	FALSE	URN	PRE1968
SD1464-18	1940	Fhb1	Sus	SD	FALSE	URN	PRE1968
SD1464-18	1940	Fhb5AS	Sus	SD	FALSE	URN	PRE1968
SD1464-II-52-4-9	1939	Fhb5AS	Sus	SD	FALSE	URN	PRE1968
SD1464-II-52-4-9	1939	Fhb5	Sus	SD	FALSE	URN	PRE1968
SD1464-II-52-4-9	1939	Fhb1	Unk	SD	FALSE	URN	PRE1968
SD1691	1947	Fhb5AS	Sus	SD	FALSE	URN	PRE1968
SD1691	1947	Fhb5	Unk	SD	FALSE	URN	PRE1968
SD1691	1947	Fhb1	Sus	SD	FALSE	URN	PRE1968
SD1944	1961	Fhb5AS	Sus	SD	FALSE	URN	PRE1968
SD1944	1961	Fhb5	Sus	SD	FALSE	URN	PRE1968
SD1944	1961	Fhb1	Sus	SD	FALSE	URN	PRE1968
SD2259	1942	Fhb1	Sus	SD	FALSE	URN	PRE1968
SD2259	1942	Fhb5	Sus	SD	FALSE	URN	PRE1968
SD2259	1942	Fhb5AS	Sus	SD	FALSE	URN	PRE1968
SD2271	1976	Fhb5AS	Sus	SD	FALSE	URN	POST1968
SD2271	1976	Fhb5	Unk	SD	FALSE	URN	POST1968
SD2271	1976	Fhb1	Sus	SD	FALSE	URN	POST1968
SD2288	1976	Fhb5AS	Res	SD	FALSE	URN	POST1968
SD2288	1976	Fhb5	Unk	SD	FALSE	URN	POST1968
SD2288	1976	Fhb1	Sus	SD	FALSE	URN	POST1968
SD2355	1977	Fhb5AS	Sus	SD	FALSE	URN	POST1968
SD2355	1977	Fhb1	Sus	SD	FALSE	URN	POST1968
SD2355	1977	Fhb5	Sus	SD	FALSE	URN	POST1968
SD2358	1977	Fhb5AS	Sus	SD	FALSE	URN	POST1968
SD2358	1977	Fhb1	Sus	SD	FALSE	URN	POST1968
SD2358	1977	Fhb5	Sus	SD	FALSE	URN	POST1968
SD2700	1980	Fhb5AS	Res	SD	FALSE	URN	POST1968
SD2700	1980	Fhb1	Sus	SD	FALSE	URN	POST1968
SD2700	1980	Fhb5	Sus	SD	FALSE	URN	POST1968
SD2835	1980	Fhb5AS	Sus	SD	FALSE	URN	POST1968
SD2835	1980	Fhb1	Sus	SD	FALSE	URN	POST1968
SD2835	1980	Fhb5	Sus	SD	FALSE	URN	POST1968
SD2854	1981	Fhb5AS	Sus	SD	FALSE	URN	POST1968
SD2854	1981	Fhb1	Sus	SD	FALSE	URN	POST1968
SD2854	1981	Fhb5	Unk	SD	FALSE	URN	POST1968
SD2860	1981	Fhb5AS	Sus	SD	FALSE	URN	POST1968
SD2860	1981	Fhb5	Unk	SD	FALSE	URN	POST1968
SD2860	1981	Fhb1	Sus	SD	FALSE	URN	POST1968
SD2861	1981	Fhb5AS	Res	SD	FALSE	URN	POST1968
SD2861	1981	Fhb1	Sus	SD	FALSE	URN	POST1968
SD2861	1981	Fhb5	Sus	SD	FALSE	URN	POST1968
SD2870	1980	Fhb5	Unk	SD	FALSE	URN	POST1968
SD2870	1980	Fhb5AS	Res	SD	FALSE	URN	POST1968
SD2870	1980	Fhb1	Sus	SD	FALSE	URN	POST1968
SD2903	1982	Fhb5	Sus	SD	FALSE	URN	POST1968
SD2903	1982	Fhb5AS	Sus	SD	FALSE	URN	POST1968
SD2903	1982	Fhb1	Sus	SD	FALSE	URN	POST1968
SD2912	1983	Fhb5AS	Sus	SD	FALSE	URN	POST1968
SD2912	1983	Fhb1	Sus	SD	FALSE	URN	POST1968
SD2912	1983	Fhb5	Sus	SD	FALSE	URN	POST1968
SD2925	1983	Fhb5	Sus	SD	FALSE	URN	POST1968
SD2925	1983	Fhb1	Sus	SD	FALSE	URN	POST1968
SD2925	1983	Fhb5AS	Sus	SD	FALSE	URN	POST1968
SD2961	1986	Fhb1	Sus	SD	FALSE	URN	POST1968
SD2961	1986	Fhb5	Sus	SD	FALSE	URN	POST1968
SD2961	1986	Fhb5AS	Res	SD	FALSE	URN	POST1968
SD2962	1984	Fhb5	Sus	SD	FALSE	URN	POST1968
SD2962	1984	Fhb1	Sus	SD	FALSE	URN	POST1968
SD2962	1984	Fhb5AS	Unk	SD	FALSE	URN	POST1968
SD2968	1984	Fhb5	Sus	SD	FALSE	URN	POST1968
SD2968	1984	Fhb1	Sus	SD	FALSE	URN	POST1968
SD2968	1984	Fhb5AS	Res	SD	FALSE	URN	POST1968
SD2999	1987	Fhb5	Sus	SD	FALSE	URN	POST1968
SD2999	1987	Fhb1	Sus	SD	FALSE	URN	POST1968
SD2999	1987	Fhb5AS	Sus	SD	FALSE	URN	POST1968
SD3000	1987	Fhb1	Sus	SD	FALSE	URN	POST1968
SD3000	1987	Fhb5	Sus	SD	FALSE	URN	POST1968
SD3000	1987	Fhb5AS	Sus	SD	FALSE	URN	POST1968
SD3005	1987	Fhb5	Sus	SD	FALSE	URN	POST1968
SD3005	1987	Fhb1	Sus	SD	FALSE	URN	POST1968
SD3005	1987	Fhb5AS	Sus	SD	FALSE	URN	POST1968
SD3014	1988	Fhb5	Sus	SD	FALSE	URN	POST1968
SD3014	1988	Fhb1	Sus	SD	FALSE	URN	POST1968
SD3014	1988	Fhb5AS	Sus	SD	FALSE	URN	POST1968
SD3026	1989	Fhb1	Sus	SD	FALSE	URN	POST1968
SD3026	1989	Fhb5	Sus	SD	FALSE	URN	POST1968
SD3026	1989	Fhb5AS	Sus	SD	FALSE	URN	POST1968
SD3032	1989	Fhb1	Sus	SD	FALSE	URN	POST1968
SD3032	1989	Fhb5	Sus	SD	FALSE	URN	POST1968
SD3032	1989	Fhb5AS	Sus	SD	FALSE	URN	POST1968
SD3036	1989	Fhb5AS	Res	SD	FALSE	URN	POST1968
SD3036	1989	Fhb5	Sus	SD	FALSE	URN	POST1968
SD3036	1989	Fhb1	Sus	SD	FALSE	URN	POST1968
SD3052	1990	Fhb1	Sus	SD	FALSE	URN	POST1968
SD3052	1990	Fhb5	Sus	SD	FALSE	URN	POST1968
SD3052	1990	Fhb5AS	Sus	SD	FALSE	URN	POST1968
SD3053	1990	Fhb5	Sus	SD	FALSE	URN	POST1968
SD3053	1990	Fhb5AS	Sus	SD	FALSE	URN	POST1968
SD3053	1990	Fhb1	Sus	SD	FALSE	URN	POST1968
SD3055	1990	Fhb1	Sus	SD	FALSE	URN	POST1968
SD3055	1990	Fhb5	Sus	SD	FALSE	URN	POST1968
SD3055	1990	Fhb5AS	Sus	SD	FALSE	URN	POST1968
SD3056	1990	Fhb5	Sus	SD	FALSE	URN	POST1968
SD3056	1990	Fhb1	Sus	SD	FALSE	URN	POST1968
SD3056	1990	Fhb5AS	Sus	SD	FALSE	URN	POST1968
SD3151	1994	Fhb5	Sus	SD	FALSE	URN	POST1968
SD3151	1994	Fhb5AS	Sus	SD	FALSE	URN	POST1968
SD3151	1994	Fhb1	Sus	SD	FALSE	URN	POST1968
SD3161	1995	Fhb5AS	Sus	SD	FALSE	URN	POST1968
SD3161	1995	Fhb5	Sus	SD	FALSE	URN	POST1968
SD3161	1995	Fhb1	Sus	SD	FALSE	URN	POST1968
SD3165	1995	Fhb5	Sus	SD	FALSE	URN	POST1968
SD3165	1995	Fhb1	Sus	SD	FALSE	URN	POST1968
SD3165	1995	Fhb5AS	Res	SD	FALSE	URN	POST1968
SD3310	1997	Fhb5AS	Sus	SD	FALSE	BOTH	POST1968
SD3310	1997	Fhb5	Sus	SD	FALSE	BOTH	POST1968
SD3310	1997	Fhb1	Sus	SD	FALSE	BOTH	POST1968
SD3345	1998	Fhb5	Sus	SD	FALSE	BOTH	POST1968
SD3345	1998	Fhb1	Sus	SD	FALSE	BOTH	POST1968
SD3345	1998	Fhb5AS	Sus	SD	FALSE	BOTH	POST1968
SD3407	1999	Fhb1	Sus	SD	FALSE	BOTH	POST1968
SD3407	1999	Fhb5	Sus	SD	FALSE	BOTH	POST1968
SD3407	1999	Fhb5AS	Sus	SD	FALSE	BOTH	POST1968
SD3414	1999	Fhb5	Sus	SD	FALSE	BOTH	POST1968
SD3414	1999	Fhb5AS	Sus	SD	FALSE	BOTH	POST1968
SD3414	1999	Fhb1	Sus	SD	FALSE	BOTH	POST1968
SD3496	2000	Fhb1	Sus	SD	FALSE	URN	POST1968
SD3496	2000	Fhb5AS	Sus	SD	FALSE	URN	POST1968
SD3496	2000	Fhb5	Sus	SD	FALSE	URN	POST1968
SD3506	2000	Fhb5AS	Sus	SD	FALSE	URN	POST1968
SD3506	2000	Fhb5	Sus	SD	FALSE	URN	POST1968
SD3506	2000	Fhb1	Sus	SD	FALSE	URN	POST1968
SD3522	2000	Fhb5AS	Sus	SD	FALSE	URN	POST1968
SD3522	2000	Fhb5	Sus	SD	FALSE	URN	POST1968
SD3522	2000	Fhb1	Sus	SD	FALSE	URN	POST1968
SD3533	2002	Fhb5	Sus	SD	FALSE	BOTH	POST1968
SD3533	2002	Fhb5AS	Sus	SD	FALSE	BOTH	POST1968
SD3533	2002	Fhb1	Sus	SD	FALSE	BOTH	POST1968
SD3540	2001	Fhb1	Sus	SD	FALSE	URN	POST1968
SD3540	2001	Fhb5AS	Sus	SD	FALSE	URN	POST1968
SD3540	2001	Fhb5	Sus	SD	FALSE	URN	POST1968
SD3618	2003	Fhb5	Sus	SD	FALSE	URN	POST1968
SD3618	2003	Fhb5AS	Sus	SD	FALSE	URN	POST1968
SD3618	2003	Fhb1	Sus	SD	FALSE	URN	POST1968
SD3623	2002	Fhb5AS	Sus	SD	FALSE	URN	POST1968
SD3623	2002	Fhb1	Sus	SD	FALSE	URN	POST1968
SD3623	2002	Fhb5	Sus	SD	FALSE	URN	POST1968
SD3635	2003	Fhb5AS	Sus	SD	FALSE	URN	POST1968
SD3635	2003	Fhb1	Sus	SD	FALSE	URN	POST1968
SD3635	2003	Fhb5	Sus	SD	FALSE	URN	POST1968
SD3641	2002	Fhb5AS	Sus	SD	FALSE	URN	POST1968
SD3641	2002	Fhb5	Sus	SD	FALSE	URN	POST1968
SD3641	2002	Fhb1	Sus	SD	FALSE	URN	POST1968
SD3668	2004	Fhb5	Sus	SD	FALSE	URN	POST1968
SD3668	2004	Fhb5AS	Sus	SD	FALSE	URN	POST1968
SD3668	2004	Fhb1	Sus	SD	FALSE	URN	POST1968
SD3746	2003	Fhb5AS	Sus	SD	FALSE	BOTH	POST1968
SD3746	2003	Fhb5	Sus	SD	FALSE	BOTH	POST1968
SD3746	2003	Fhb1	Sus	SD	FALSE	BOTH	POST1968
SD3747	2004	Fhb5	Sus	SD	FALSE	URN	POST1968
SD3747	2004	Fhb5AS	Sus	SD	FALSE	URN	POST1968
SD3747	2004	Fhb1	Sus	SD	FALSE	URN	POST1968
SD3854	2005	Fhb1	Sus	SD	FALSE	URN	POST1968
SD3854	2005	Fhb5	Sus	SD	FALSE	URN	POST1968
SD3854	2005	Fhb5AS	Sus	SD	FALSE	URN	POST1968
SD3868	2005	Fhb5AS	Unk	SD	FALSE	URN	POST1968
SD3868	2005	Fhb5	Sus	SD	FALSE	URN	POST1968
SD3868	2005	Fhb1	Sus	SD	FALSE	URN	POST1968
SD3870	2005	Fhb1	Sus	SD	FALSE	URN	POST1968
SD3870	2005	Fhb5	Sus	SD	FALSE	URN	POST1968
SD3870	2005	Fhb5AS	Sus	SD	FALSE	URN	POST1968
SD3942	2007	Fhb1	Sus	SD	FALSE	BOTH	POST1968
SD3942	2007	Fhb5	Sus	SD	FALSE	BOTH	POST1968
SD3942	2007	Fhb5AS	Res	SD	FALSE	BOTH	POST1968
SD3943	2006	Fhb5	Sus	SD	FALSE	URN	POST1968
SD3943	2006	Fhb1	Sus	SD	FALSE	URN	POST1968
SD3943	2006	Fhb5AS	Unk	SD	FALSE	URN	POST1968
SD3944	2006	Fhb5	Sus	SD	FALSE	URN	POST1968
SD3944	2006	Fhb1	Sus	SD	FALSE	URN	POST1968
SD3944	2006	Fhb5AS	Unk	SD	FALSE	URN	POST1968
SD3956	2007	Fhb5	Sus	SD	FALSE	URN	POST1968
SD3956	2007	Fhb1	Sus	SD	FALSE	URN	POST1968
SD3956	2007	Fhb5AS	Sus	SD	FALSE	URN	POST1968
SD4001	2006	Fhb5	Sus	SD	FALSE	URN	POST1968
SD4001	2006	Fhb1	Sus	SD	FALSE	URN	POST1968
SD4001	2006	Fhb5AS	Sus	SD	FALSE	URN	POST1968
SD4011	2009	Fhb1	Sus	SD	FALSE	BOTH	POST1968
SD4011	2009	Fhb5AS	Sus	SD	FALSE	BOTH	POST1968
SD4011	2009	Fhb5	Sus	SD	FALSE	BOTH	POST1968
SD4024	2008	Fhb5	Sus	SD	FALSE	URN	POST1968
SD4024	2008	Fhb1	Sus	SD	FALSE	URN	POST1968
SD4024	2008	Fhb5AS	Sus	SD	FALSE	URN	POST1968
SD4027	2008	Fhb5	Sus	SD	FALSE	BOTH	POST1968
SD4027	2008	Fhb5AS	Sus	SD	FALSE	BOTH	POST1968
SD4027	2008	Fhb1	Sus	SD	FALSE	BOTH	POST1968
SD4036	2008	Fhb5	Sus	SD	FALSE	URN	POST1968
SD4036	2008	Fhb1	Sus	SD	FALSE	URN	POST1968
SD4036	2008	Fhb5AS	Sus	SD	FALSE	URN	POST1968
SD4073	2008	Fhb5	Sus	SD	FALSE	URN	POST1968
SD4073	2008	Fhb1	Sus	SD	FALSE	URN	POST1968
SD4073	2008	Fhb5AS	Sus	SD	FALSE	URN	POST1968
SD4076	2009	Fhb5AS	Sus	SD	FALSE	URN	POST1968
SD4076	2009	Fhb5	Sus	SD	FALSE	URN	POST1968
SD4076	2009	Fhb1	Sus	SD	FALSE	URN	POST1968
SD4112	2009	Fhb5AS	Sus	SD	FALSE	URN	POST1968
SD4112	2009	Fhb5	Res	SD	FALSE	URN	POST1968
SD4112	2009	Fhb1	Unk	SD	FALSE	URN	POST1968
SD4165	2011	Fhb1	Sus	SD	FALSE	URN	POST1968
SD4165	2011	Fhb5	Sus	SD	FALSE	URN	POST1968
SD4165	2011	Fhb5AS	Sus	SD	FALSE	URN	POST1968
SD4189	2011	Fhb1	Sus	SD	FALSE	URN	POST1968
SD4189	2011	Fhb5	Sus	SD	FALSE	URN	POST1968
SD4189	2011	Fhb5AS	Sus	SD	FALSE	URN	POST1968
SD4199	2011	Fhb5	Sus	SD	FALSE	URN	POST1968
SD4199	2011	Fhb1	Sus	SD	FALSE	URN	POST1968
SD4199	2011	Fhb5AS	Sus	SD	FALSE	URN	POST1968
SD4213	2011	Fhb1	Sus	SD	FALSE	URN	POST1968
SD4213	2011	Fhb5AS	Res	SD	FALSE	URN	POST1968
SD4213	2011	Fhb5	Sus	SD	FALSE	URN	POST1968
SD4215	2011	Fhb5	Sus	SD	FALSE	URN	POST1968
SD4215	2011	Fhb1	Sus	SD	FALSE	URN	POST1968
SD4215	2011	Fhb5AS	Sus	SD	FALSE	URN	POST1968
SD4250	2012	Fhb5AS	Res	SD	FALSE	URN	POST1968
SD4250	2012	Fhb1	Sus	SD	FALSE	URN	POST1968
SD4250	2012	Fhb5	Sus	SD	FALSE	URN	POST1968
SD4313	2011	Fhb1	Sus	SD	FALSE	BOTH	POST1968
SD4313	2011	Fhb5	Sus	SD	FALSE	BOTH	POST1968
SD4313	2011	Fhb5AS	Sus	SD	FALSE	BOTH	POST1968
SD4321	2013	Fhb5	Sus	SD	FALSE	URN	POST1968
SD4321	2013	Fhb5AS	Sus	SD	FALSE	URN	POST1968
SD4321	2013	Fhb1	Sus	SD	FALSE	URN	POST1968
SD4331	2011	Fhb5AS	Sus	SD	FALSE	URSN	POST1968
SD4331	2011	Fhb1	Sus	SD	FALSE	URSN	POST1968
SD4331	2011	Fhb5	Sus	SD	FALSE	URSN	POST1968
SD4337	2011	Fhb5AS	Unk	SD	FALSE	URSN	POST1968
SD4337	2011	Fhb1	Sus	SD	FALSE	URSN	POST1968
SD4337	2011	Fhb5	Sus	SD	FALSE	URSN	POST1968
SD4338	2011	Fhb1	Res	SD	FALSE	URSN	POST1968
SD4338	2011	Fhb5	Unk	SD	FALSE	URSN	POST1968
SD4338	2011	Fhb5AS	NA	SD	FALSE	URSN	POST1968
SD4343	2011	Fhb5	Unk	SD	FALSE	URSN	POST1968
SD4343	2011	Fhb5AS	NA	SD	FALSE	URSN	POST1968
SD4343	2011	Fhb1	Res	SD	FALSE	URSN	POST1968
SD4361	2012	Fhb5	Sus	SD	FALSE	URSN	POST1968
SD4361	2012	Fhb1	Unk	SD	FALSE	URSN	POST1968
SD4361	2012	Fhb5AS	Unk	SD	FALSE	URSN	POST1968
SD4366	2012	Fhb5AS	Res	SD	FALSE	URSN	POST1968
SD4366	2012	Fhb5	Sus	SD	FALSE	URSN	POST1968
SD4366	2012	Fhb1	Unk	SD	FALSE	URSN	POST1968
SD4388	2012	Fhb1	Unk	SD	FALSE	URSN	POST1968
SD4388	2012	Fhb5AS	Res	SD	FALSE	URSN	POST1968
SD4388	2012	Fhb5	Sus	SD	FALSE	URSN	POST1968
SD4393	2014	Fhb5AS	Sus	SD	FALSE	URN	POST1968
SD4393	2014	Fhb1	Sus	SD	FALSE	URN	POST1968
SD4393	2014	Fhb5	Sus	SD	FALSE	URN	POST1968
SD4394	2012	Fhb5AS	NA	SD	FALSE	URSN	POST1968
SD4394	2012	Fhb5	Unk	SD	FALSE	URSN	POST1968
SD4394	2012	Fhb1	Sus	SD	FALSE	URSN	POST1968
SD4397	2012	Fhb5	Unk	SD	FALSE	URSN	POST1968
SD4397	2012	Fhb5AS	NA	SD	FALSE	URSN	POST1968
SD4397	2012	Fhb1	Sus	SD	FALSE	URSN	POST1968
SD4403	2014	Fhb5AS	Unk	SD	FALSE	URN	POST1968
SD4403	2014	Fhb1	Sus	SD	FALSE	URN	POST1968
SD4403	2014	Fhb5	Sus	SD	FALSE	URN	POST1968
SD4465	2016	Fhb1	Sus	SD	FALSE	URN	POST1968
SD4465	2016	Fhb5AS	Sus	SD	FALSE	URN	POST1968
SD4465	2016	Fhb5	Sus	SD	FALSE	URN	POST1968
SD4471	2015	Fhb5AS	Res	SD	FALSE	URN	POST1968
SD4471	2015	Fhb1	Sus	SD	FALSE	URN	POST1968
SD4471	2015	Fhb5	Sus	SD	FALSE	URN	POST1968
SD4487	2013	Fhb1	Sus	SD	FALSE	URSN	POST1968
SD4487	2013	Fhb5	Sus	SD	FALSE	URSN	POST1968
SD4487	2013	Fhb5AS	NA	SD	FALSE	URSN	POST1968
SD4492	2015	Fhb1	Sus	SD	FALSE	URN	POST1968
SD4492	2015	Fhb5AS	Sus	SD	FALSE	URN	POST1968
SD4492	2015	Fhb5	Sus	SD	FALSE	URN	POST1968
SD4496	2015	Fhb5AS	Res	SD	FALSE	URN	POST1968
SD4496	2015	Fhb5	Sus	SD	FALSE	URN	POST1968
SD4496	2015	Fhb1	Sus	SD	FALSE	URN	POST1968
SD4504	2014	Fhb5AS	NA	SD	FALSE	URSN	POST1968
SD4504	2014	Fhb1	Sus	SD	FALSE	URSN	POST1968
SD4504	2014	Fhb5	Sus	SD	FALSE	URSN	POST1968
SD4508	2014	Fhb5AS	NA	SD	FALSE	URSN	POST1968
SD4508	2014	Fhb1	Res	SD	FALSE	URSN	POST1968
SD4508	2014	Fhb5	Sus	SD	FALSE	URSN	POST1968
SD4510	2014	Fhb1	Res	SD	FALSE	URSN	POST1968
SD4510	2014	Fhb5	Sus	SD	FALSE	URSN	POST1968
SD4510	2014	Fhb5AS	NA	SD	FALSE	URSN	POST1968
SD4514	2014	Fhb5AS	Sus	SD	FALSE	URSN	POST1968
SD4514	2014	Fhb1	Sus	SD	FALSE	URSN	POST1968
SD4514	2014	Fhb5	Sus	SD	FALSE	URSN	POST1968
SD4518	2013	Fhb1	Res	SD	FALSE	URSN	POST1968
SD4518	2013	Fhb5	Sus	SD	FALSE	URSN	POST1968
SD4518	2013	Fhb5AS	NA	SD	FALSE	URSN	POST1968
SD4529	2016	Fhb5AS	Sus	SD	FALSE	URN	POST1968
SD4529	2016	Fhb1	Sus	SD	FALSE	URN	POST1968
SD4529	2016	Fhb5	Sus	SD	FALSE	URN	POST1968
SD4536	2013	Fhb5	Sus	SD	FALSE	URSN	POST1968
SD4536	2013	Fhb5AS	Sus	SD	FALSE	URSN	POST1968
SD4536	2013	Fhb1	Sus	SD	FALSE	URSN	POST1968
SD4539	2016	Fhb5	Sus	SD	FALSE	URN	POST1968
SD4539	2016	Fhb1	Sus	SD	FALSE	URN	POST1968
SD4539	2016	Fhb5AS	Sus	SD	FALSE	URN	POST1968
SD4541	2013	Fhb5AS	Sus	SD	FALSE	URSN	POST1968
SD4541	2013	Fhb1	Res	SD	FALSE	URSN	POST1968
SD4541	2013	Fhb5	Sus	SD	FALSE	URSN	POST1968
SD4544	2013	Fhb5	Sus	SD	FALSE	URSN	POST1968
SD4544	2013	Fhb5AS	Res	SD	FALSE	URSN	POST1968
SD4544	2013	Fhb1	Sus	SD	FALSE	URSN	POST1968
SD4546	2014	Fhb5	Sus	SD	FALSE	BOTH	POST1968
SD4546	2014	Fhb1	Unk	SD	FALSE	BOTH	POST1968
SD4546	2014	Fhb5AS	Unk	SD	FALSE	BOTH	POST1968
SD4559	2015	Fhb1	Res	SD	FALSE	URSN	POST1968
SD4559	2015	Fhb5	Sus	SD	FALSE	URSN	POST1968
SD4559	2015	Fhb5AS	NA	SD	FALSE	URSN	POST1968
SD4579	2016	Fhb1	Res	SD	FALSE	URN	POST1968
SD4579	2016	Fhb5AS	Res	SD	FALSE	URN	POST1968
SD4579	2016	Fhb5	Sus	SD	FALSE	URN	POST1968
SD4582	2015	Fhb1	Res	SD	FALSE	URSN	POST1968
SD4582	2015	Fhb5	Res	SD	FALSE	URSN	POST1968
SD4582	2015	Fhb5AS	NA	SD	FALSE	URSN	POST1968
SD4587	2016	Fhb1	Unk	SD	FALSE	URSN	POST1968
SD4587	2016	Fhb5	Sus	SD	FALSE	URSN	POST1968
SD4587	2016	Fhb5AS	Sus	SD	FALSE	URSN	POST1968
SD4589	2016	Fhb1	NA	SD	FALSE	URSN	POST1968
SD4589	2016	Fhb5	Sus	SD	FALSE	URSN	POST1968
SD4589	2016	Fhb5AS	NA	SD	FALSE	URSN	POST1968
SD4595	2015	Fhb1	NA	SD	FALSE	URSN	POST1968
SD4595	2015	Fhb5AS	NA	SD	FALSE	URSN	POST1968
SD4595	2015	Fhb5	Sus	SD	FALSE	URSN	POST1968
SD4605	2015	Fhb5	Sus	SD	FALSE	URSN	POST1968
SD4605	2015	Fhb5AS	NA	SD	FALSE	URSN	POST1968
SD4605	2015	Fhb1	Sus	SD	FALSE	URSN	POST1968
SD4607	2015	Fhb1	Sus	SD	FALSE	URSN	POST1968
SD4607	2015	Fhb5AS	NA	SD	FALSE	URSN	POST1968
SD4607	2015	Fhb5	Sus	SD	FALSE	URSN	POST1968
SD4621	2016	Fhb5	Sus	SD	FALSE	URSN	POST1968
SD4621	2016	Fhb1	Sus	SD	FALSE	URSN	POST1968
SD4621	2016	Fhb5AS	NA	SD	FALSE	URSN	POST1968
SD4645	2016	Fhb5AS	Sus	SD	FALSE	URSN	POST1968
SD4645	2016	Fhb1	Sus	SD	FALSE	URSN	POST1968
SD4645	2016	Fhb5	Sus	SD	FALSE	URSN	POST1968
SD4675	2016	Fhb5AS	NA	SD	FALSE	URSN	POST1968
SD4675	2016	Fhb1	Sus	SD	FALSE	URSN	POST1968
SD4675	2016	Fhb5	Sus	SD	FALSE	URSN	POST1968
SD4691	2017	Fhb1	Res	SD	FALSE	URSN	POST1968
SD4691	2017	Fhb5AS	NA	SD	FALSE	URSN	POST1968
SD4691	2017	Fhb5	Sus	SD	FALSE	URSN	POST1968
SD4705	2017	Fhb5AS	NA	SD	FALSE	URSN	POST1968
SD4705	2017	Fhb5	Sus	SD	FALSE	URSN	POST1968
SD4705	2017	Fhb1	NA	SD	FALSE	URSN	POST1968
SD4706	2018	Fhb5AS	Sus	SD	FALSE	URN	POST1968
SD4706	2018	Fhb1	Sus	SD	FALSE	URN	POST1968
SD4706	2018	Fhb5	Sus	SD	FALSE	URN	POST1968
SD4708	2018	Fhb1	Sus	SD	FALSE	URN	POST1968
SD4708	2018	Fhb5	Sus	SD	FALSE	URN	POST1968
SD4708	2018	Fhb5AS	Sus	SD	FALSE	URN	POST1968
SD4710	2017	Fhb5AS	NA	SD	FALSE	URSN	POST1968
SD4710	2017	Fhb1	Res	SD	FALSE	URSN	POST1968
SD4710	2017	Fhb5	Sus	SD	FALSE	URSN	POST1968
SD4719	2018	Fhb1	Sus	SD	FALSE	URN	POST1968
SD4719	2018	Fhb5AS	Unk	SD	FALSE	URN	POST1968
SD4719	2018	Fhb5	Sus	SD	FALSE	URN	POST1968
SD4721	2018	Fhb5AS	Unk	SD	FALSE	URN	POST1968
SD4721	2018	Fhb1	Sus	SD	FALSE	URN	POST1968
SD4721	2018	Fhb5	Unk	SD	FALSE	URN	POST1968
SD4724	2017	Fhb5AS	NA	SD	FALSE	URSN	POST1968
SD4724	2017	Fhb1	Sus	SD	FALSE	URSN	POST1968
SD4724	2017	Fhb5	Sus	SD	FALSE	URSN	POST1968
SD4740	2019	Fhb1	Res	SD	FALSE	URSN	POST1968
SD4740	2019	Fhb5AS	NA	SD	FALSE	URSN	POST1968
SD4740	2019	Fhb5	Sus	SD	FALSE	URSN	POST1968
SD4741	2017	Fhb1	Res	SD	FALSE	URSN	POST1968
SD4741	2017	Fhb5AS	NA	SD	FALSE	URSN	POST1968
SD4741	2017	Fhb5	Sus	SD	FALSE	URSN	POST1968
SD4756	2018	Fhb5AS	NA	SD	FALSE	URSN	POST1968
SD4756	2018	Fhb1	Sus	SD	FALSE	URSN	POST1968
SD4756	2018	Fhb5	Sus	SD	FALSE	URSN	POST1968
SD4758	2018	Fhb5AS	NA	SD	FALSE	URSN	POST1968
SD4758	2018	Fhb1	Unk	SD	FALSE	URSN	POST1968
SD4758	2018	Fhb5	Sus	SD	FALSE	URSN	POST1968
SD4772	2019	Fhb5	Sus	SD	FALSE	URN	POST1968
SD4772	2019	Fhb5AS	Res	SD	FALSE	URN	POST1968
SD4772	2019	Fhb1	Sus	SD	FALSE	URN	POST1968
SD4775	2019	Fhb5AS	Res	SD	FALSE	URN	POST1968
SD4775	2019	Fhb5	Sus	SD	FALSE	URN	POST1968
SD4775	2019	Fhb1	Sus	SD	FALSE	URN	POST1968
SD4787	2018	Fhb1	Sus	SD	FALSE	URSN	POST1968
SD4787	2018	Fhb5AS	NA	SD	FALSE	URSN	POST1968
SD4787	2018	Fhb5	Sus	SD	FALSE	URSN	POST1968
SD4816	2019	Fhb5AS	Sus	SD	FALSE	URN	POST1968
SD4816	2019	Fhb5	Sus	SD	FALSE	URN	POST1968
SD4816	2019	Fhb1	Sus	SD	FALSE	URN	POST1968
SD4819	2018	Fhb5AS	NA	SD	FALSE	URSN	POST1968
SD4819	2018	Fhb1	Sus	SD	FALSE	URSN	POST1968
SD4819	2018	Fhb5	Sus	SD	FALSE	URSN	POST1968
SD4822	2018	Fhb5AS	NA	SD	FALSE	URSN	POST1968
SD4822	2018	Fhb5	Sus	SD	FALSE	URSN	POST1968
SD4822	2018	Fhb1	Unk	SD	FALSE	URSN	POST1968
SD4834	2019	Fhb5AS	NA	SD	FALSE	URSN	POST1968
SD4834	2019	Fhb5	Sus	SD	FALSE	URSN	POST1968
SD4834	2019	Fhb1	Sus	SD	FALSE	URSN	POST1968
